release_date,title,production_budget,domestic_gross,worldwide_gross,studio,foreign_gross,release_season,profit
unknown,Ran (2016 re-issue),17000000.0,66100.0,18766100.0,Rialto,18700000.0,Winter,1766100.0
1999-10-08 00:00:00,Random Hearts,64000000.0,1400000.0,63200000.0,unknown,18700000.0,Fall,-800000.0
2006-01-27 00:00:00,Rang De Basanti,5300000.0,1400000.0,29197694.0,unknown,18700000.0,Winter,23897694.0
unknown,Rangeelay,17000000.0,148000.0,18848000.0,Eros,18700000.0,Winter,1848000.0
unknown,Rango,17000000.0,123500000.0,245700000.0,Par.,122200000.0,Winter,228700000.0
2011-03-04 00:00:00,Rango,135000000.0,1400000.0,245724600.0,unknown,18700000.0,Spring,110724600.0
1996-11-08 00:00:00,Ransom,70000000.0,1400000.0,308700000.0,unknown,18700000.0,Fall,238700000.0
1994-09-11 00:00:00,Rapa Nui,20000000.0,1400000.0,305070.0,unknown,18700000.0,Fall,-19694930.0
unknown,Rapt,17000000.0,45800.0,2945800.0,Lorb.,2900000.0,Winter,-14054200.0
unknown,Rare Exports: A Christmas Tale,17000000.0,236000.0,4036000.0,Osci.,3800000.0,Winter,-12964000.0
unknown,Rascals,17000000.0,274000.0,18974000.0,Eros,18700000.0,Winter,1974000.0
2001-08-17 00:00:00,Rat Race,48000000.0,1400000.0,86607223.0,unknown,18700000.0,Summer,38607223.0
2007-06-29 00:00:00,Ratatouille,150000000.0,1400000.0,626549695.0,unknown,18700000.0,Summer,476549695.0
unknown,Ratchet & Clank,17000000.0,8800000.0,27500000.0,Focus,18700000.0,Winter,10500000.0
2016-04-29 00:00:00,Ratchet and Clank,20000000.0,1400000.0,14365639.0,unknown,18700000.0,Spring,-5634361.0
1999-03-19 00:00:00,Ravenous,12000000.0,1400000.0,2062406.0,unknown,18700000.0,Spring,-9937594.0
unknown,Raw (2017),17000000.0,515000.0,3115000.0,FCW,2600000.0,Winter,-13885000.0
2004-10-29 00:00:00,Ray,40000000.0,1400000.0,124823094.0,unknown,18700000.0,Fall,84823094.0
2011-02-11 00:00:00,Raymond Did It,40000.0,1400000.0,3632.0,unknown,18700000.0,Winter,-36368.0
2013-12-31 00:00:00,Re-Kill,9500000.0,1400000.0,0.0,unknown,18700000.0,Winter,-9500000.0
2014-11-21 00:00:00,Reach Me,5000000.0,1400000.0,0.0,unknown,18700000.0,Fall,-5000000.0
unknown,Ready,17000000.0,955000.0,19655000.0,Eros,18700000.0,Winter,2655000.0
unknown,Ready Player One,17000000.0,137700000.0,582900000.0,WB,445200000.0,Winter,565900000.0
2018-03-29 00:00:00,Ready Player One,150000000.0,1400000.0,579290136.0,unknown,18700000.0,Spring,429290136.0
2000-04-07 00:00:00,Ready to Rumble,24000000.0,1400000.0,12372410.0,unknown,18700000.0,Spring,-11627590.0
2019-12-31 00:00:00,Reagan,25000000.0,1400000.0,0.0,unknown,18700000.0,Winter,-25000000.0
unknown,Real Steel,17000000.0,85500000.0,299300000.0,BV,213800000.0,Winter,282300000.0
2011-10-07 00:00:00,Real Steel,110000000.0,1400000.0,263880341.0,unknown,18700000.0,Fall,153880341.0
2002-10-18 00:00:00,Real Women Have Curves,3000000.0,1400000.0,7777790.0,unknown,18700000.0,Fall,4777790.0
unknown,Reality (2013),17000000.0,72600.0,2272600.0,Osci.,2200000.0,Winter,-14727400.0
1940-03-21 00:00:00,Rebecca,1288000.0,1400000.0,6002370.0,unknown,18700000.0,Spring,4714370.0
2005-07-01 00:00:00,Rebound,45000000.0,1400000.0,17492014.0,unknown,18700000.0,Summer,-27507986.0
unknown,Rec 3: Genesis,17000000.0,9600.0,10109600.0,Magn.,10100000.0,Winter,-6890400.0
2001-02-16 00:00:00,Recess: School's Out,10000000.0,1400000.0,44451470.0,unknown,18700000.0,Winter,34451470.0
unknown,Red,17000000.0,90400000.0,199000000.0,Sum.,108600000.0,Winter,182000000.0
2010-10-15 00:00:00,Red,60000000.0,1400000.0,196439693.0,unknown,18700000.0,Fall,136439693.0
2018-12-31 00:00:00,Red 11,7000.0,1400000.0,0.0,unknown,18700000.0,Winter,-7000.0
unknown,Red 2,17000000.0,53300000.0,148100000.0,LG/S,94800000.0,Winter,131100000.0
unknown,Red Army,17000000.0,695000.0,19395000.0,SPC,18700000.0,Winter,2395000.0
2009-11-20 00:00:00,Red Cliff,40000000.0,1400000.0,119627047.0,unknown,18700000.0,Fall,79627047.0
2012-11-21 00:00:00,Red Dawn,65000000.0,1400000.0,48164150.0,unknown,18700000.0,Fall,-16835850.0
unknown,Red Dawn (2012),17000000.0,44800000.0,63500000.0,FD,18700000.0,Winter,46500000.0
2011-12-31 00:00:00,Red Dog,9100000.0,1400000.0,20927794.0,unknown,18700000.0,Winter,11827794.0
2002-10-04 00:00:00,Red Dragon,78000000.0,1400000.0,206455420.0,unknown,18700000.0,Fall,128455420.0
2005-08-19 00:00:00,Red Eye,26000000.0,1400000.0,96666486.0,unknown,18700000.0,Summer,70666486.0
unknown,Red Hill,17000000.0,21100.0,321100.0,Strand,300000.0,Winter,-16678900.0
2012-07-13 00:00:00,Red Lights,17700000.0,1400000.0,14518884.0,unknown,18700000.0,Summer,-3181116.0
unknown,Red Lights (2012),17000000.0,52600.0,13552600.0,MNE,13500000.0,Winter,-3447400.0
unknown,Red Obsession,17000000.0,13200.0,18713200.0,A23,18700000.0,Winter,1713200.0
2000-11-10 00:00:00,Red Planet,80000000.0,1400000.0,33463969.0,unknown,18700000.0,Fall,-46536031.0
unknown,Red Riding Hood,17000000.0,37700000.0,89200000.0,WB,51500000.0,Winter,72200000.0
2011-03-11 00:00:00,Red Riding Hood,42000000.0,1400000.0,91678442.0,unknown,18700000.0,Spring,49678442.0
2010-02-05 00:00:00,Red Riding: The Year of Our Lord 1974,9000000.0,1400000.0,148826.0,unknown,18700000.0,Winter,-8851174.0
1948-08-26 00:00:00,Red River,3000000.0,1400000.0,9012000.0,unknown,18700000.0,Summer,6012000.0
2015-03-10 00:00:00,Red Sky,25000000.0,1400000.0,91116.0,unknown,18700000.0,Spring,-24908884.0
1985-06-28 00:00:00,Red Sonja,17900000.0,1400000.0,6908640.0,unknown,18700000.0,Summer,-10991360.0
unknown,Red Sparrow,17000000.0,46900000.0,151600000.0,Fox,104700000.0,Winter,134600000.0
2018-03-02 00:00:00,Red Sparrow,69000000.0,1400000.0,145951861.0,unknown,18700000.0,Spring,76951861.0
unknown,Red State,17000000.0,1100000.0,19800000.0,SMod,18700000.0,Winter,2800000.0
2011-09-23 00:00:00,Red State,4000000.0,1400000.0,1983596.0,unknown,18700000.0,Fall,-2016404.0
unknown,Red Tails,17000000.0,49900000.0,50389000.0,Fox,489000.0,Winter,33389000.0
2012-01-20 00:00:00,Red Tails,58000000.0,1400000.0,50365498.0,unknown,18700000.0,Winter,-7634502.0
2007-11-16 00:00:00,Redacted,5000000.0,1400000.0,861325.0,unknown,18700000.0,Fall,-4138675.0
2008-05-02 00:00:00,Redbelt,7000000.0,1400000.0,2667084.0,unknown,18700000.0,Spring,-4332916.0
2013-06-28 00:00:00,Redemption,23000000.0,1400000.0,13593473.0,unknown,18700000.0,Summer,-9406527.0
unknown,Redemption (2013),17000000.0,36900.0,18736900.0,RAtt.,18700000.0,Winter,1736900.0
2011-08-26 00:00:00,Redemption Road,2300000.0,1400000.0,29384.0,unknown,18700000.0,Summer,-2270616.0
1981-12-04 00:00:00,Reds,33500000.0,1400000.0,50000000.0,unknown,18700000.0,Winter,16500000.0
unknown,Regression,17000000.0,55000.0,17655000.0,W/Dim.,17600000.0,Winter,655000.0
2015-10-30 00:00:00,Regression,20000000.0,1400000.0,15824374.0,unknown,18700000.0,Fall,-4175626.0
2007-03-23 00:00:00,Reign Over Me,20000000.0,1400000.0,20081987.0,unknown,18700000.0,Spring,81987.0
2016-11-01 00:00:00,Reign of Assassins,14000000.0,1400000.0,11354230.0,unknown,18700000.0,Fall,-2645770.0
2002-02-19 00:00:00,Reign of Fire,60000000.0,1400000.0,82150183.0,unknown,18700000.0,Winter,22150183.0
unknown,Reign of Judges: Title of Liberty - Concept Short,17000000.0,93200.0,98400.0,Darin Southa,5200.0,Winter,-16901600.0
2000-02-25 00:00:00,Reindeer Games,36000000.0,1400000.0,23360779.0,unknown,18700000.0,Winter,-12639221.0
2008-12-31 00:00:00,Rejsen til Saturn,2700000.0,1400000.0,5377665.0,unknown,18700000.0,Winter,2677665.0
2008-10-01 00:00:00,Religulous,2500000.0,1400000.0,13881317.0,unknown,18700000.0,Fall,11381317.0
unknown,Remember (Canada Release),17000000.0,547000.0,3047000.0,EOne,2500000.0,Winter,-13953000.0
unknown,Remember (US Release),17000000.0,638000.0,19338000.0,A24,18700000.0,Winter,2338000.0
unknown,Remember Me,17000000.0,19100000.0,56100000.0,Sum.,37000000.0,Winter,39100000.0
2010-03-12 00:00:00,Remember Me,16000000.0,1400000.0,56506120.0,unknown,18700000.0,Spring,40506120.0
2004-09-03 00:00:00,"Remember Me, My Love",6700000.0,1400000.0,223878.0,unknown,18700000.0,Fall,-6476122.0
unknown,Remember You,17000000.0,14800.0,18714800.0,CJ,18700000.0,Winter,1714800.0
2000-09-29 00:00:00,Remember the Titans,30000000.0,1400000.0,136706683.0,unknown,18700000.0,Fall,106706683.0
2006-09-22 00:00:00,Renaissance,18000000.0,1400000.0,2401413.0,unknown,18700000.0,Fall,-15598587.0
1994-06-03 00:00:00,Renaissance Man,40000000.0,1400000.0,24172899.0,unknown,18700000.0,Summer,-15827101.0
2007-10-19 00:00:00,Rendition,27500000.0,1400000.0,26939925.0,unknown,18700000.0,Fall,-560075.0
2019-01-22 00:00:00,Renegades,77500000.0,1400000.0,1521672.0,unknown,18700000.0,Winter,-75978328.0
2007-02-23 00:00:00,Reno 911!: Miami,10000000.0,1400000.0,21851362.0,unknown,18700000.0,Winter,11851362.0
unknown,Renoir,17000000.0,2300000.0,21000000.0,Gold.,18700000.0,Winter,4000000.0
2005-11-23 00:00:00,Rent,40000000.0,1400000.0,31670620.0,unknown,18700000.0,Fall,-8329380.0
2012-11-09 00:00:00,Replicas,4000000.0,1400000.0,0.0,unknown,18700000.0,Fall,-4000000.0
1984-03-02 00:00:00,Repo Man,1500000.0,1400000.0,2300000.0,unknown,18700000.0,Spring,800000.0
unknown,Repo Men,17000000.0,13800000.0,18400000.0,Uni.,4600000.0,Winter,1400000.0
2010-03-19 00:00:00,Repo Men,32000000.0,1400000.0,18195238.0,unknown,18700000.0,Spring,-13804762.0
2008-11-07 00:00:00,Repo! The Genetic Opera,8500000.0,1400000.0,198883.0,unknown,18700000.0,Fall,-8301117.0
2000-10-06 00:00:00,Requiem for a Dream,4500000.0,1400000.0,7389233.0,unknown,18700000.0,Fall,2889233.0
2007-07-04 00:00:00,Rescue Dawn,10000000.0,1400000.0,7037886.0,unknown,18700000.0,Summer,-2962114.0
1992-10-23 00:00:00,Reservoir Dogs,1200000.0,1400000.0,2832029.0,unknown,18700000.0,Fall,1632029.0
2002-03-15 00:00:00,Resident Evil,35000000.0,1400000.0,103787401.0,unknown,18700000.0,Spring,68787401.0
unknown,Resident Evil: Afterlife,17000000.0,60100000.0,300200000.0,SGem,240100000.0,Winter,283200000.0
2010-09-10 00:00:00,Resident Evil: Afterlife,57500000.0,1400000.0,295874190.0,unknown,18700000.0,Fall,238374190.0
2004-09-10 00:00:00,Resident Evil: Apocalypse,50000000.0,1400000.0,125168734.0,unknown,18700000.0,Fall,75168734.0
2007-09-21 00:00:00,Resident Evil: Extinction,45000000.0,1400000.0,149871103.0,unknown,18700000.0,Fall,104871103.0
unknown,Resident Evil: Retribution,17000000.0,42300000.0,240000000.0,SGem,197700000.0,Winter,223000000.0
2012-09-14 00:00:00,Resident Evil: Retribution,65000000.0,1400000.0,240647629.0,unknown,18700000.0,Fall,175647629.0
unknown,Resident Evil: The Final Chapter,17000000.0,26800000.0,312200000.0,SGem,285400000.0,Winter,295200000.0
2017-01-27 00:00:00,Resident Evil: The Final Chapter,40000000.0,1400000.0,314101190.0,unknown,18700000.0,Winter,274101190.0
2011-09-16 00:00:00,Restless,8000000.0,1400000.0,2772511.0,unknown,18700000.0,Fall,-5227489.0
unknown,Restless (2011),17000000.0,163000.0,18863000.0,SPC,18700000.0,Winter,1863000.0
1995-12-29 00:00:00,Restoration,18000000.0,1400000.0,4100000.0,unknown,18700000.0,Winter,-13900000.0
unknown,Restrepo,17000000.0,1300000.0,1405000.0,NGE,105000.0,Winter,-15595000.0
2007-08-24 00:00:00,Resurrecting the Champ,13000000.0,1400000.0,3260555.0,unknown,18700000.0,Summer,-9739445.0
unknown,Return (2012),17000000.0,16100.0,18716100.0,Da.,18700000.0,Winter,1716100.0
unknown,Return of the Hero,17000000.0,37100.0,7337100.0,Distrib.,7300000.0,Winter,-9662900.0
1993-01-01 00:00:00,Return of the Living Dead 3,2000000.0,1400000.0,21000.0,unknown,18700000.0,Winter,-1979000.0
1988-01-15 00:00:00,Return of the Living Dead Part II,6200000.0,1400000.0,9205924.0,unknown,18700000.0,Winter,3005924.0
2000-04-07 00:00:00,Return to Me,24000000.0,1400000.0,32662299.0,unknown,18700000.0,Spring,8662299.0
1985-06-21 00:00:00,Return to Oz,27000000.0,1400000.0,10618813.0,unknown,18700000.0,Summer,-16381187.0
unknown,Return to The Hiding Place,17000000.0,45400.0,18745400.0,SEA,18700000.0,Winter,1745400.0
1991-01-01 00:00:00,Return to the Blue Lagoon,11000000.0,1400000.0,2000000.0,unknown,18700000.0,Winter,-9000000.0
2005-07-13 00:00:00,Return to the Land of Wonders,5000.0,1400000.0,1338.0,unknown,18700000.0,Summer,-3662.0
unknown,Reuniting the Rubins,17000000.0,13600.0,18713600.0,Mont.,18700000.0,Winter,1713600.0
unknown,Revenge (2018),17000000.0,102000.0,18802000.0,Neon,18700000.0,Winter,1802000.0
unknown,Revenge of the Electric Car,17000000.0,151000.0,18851000.0,A23,18700000.0,Winter,1851000.0
2002-11-15 00:00:00,Revolution#9,350000.0,1400000.0,9118.0,unknown,18700000.0,Fall,-340882.0
2008-12-26 00:00:00,Revolutionary Road,45000000.0,1400000.0,79604820.0,unknown,18700000.0,Winter,34604820.0
1995-12-29 00:00:00,Richard III,9200000.0,1400000.0,4199334.0,unknown,18700000.0,Winter,-5000666.0
unknown,Ricki and the Flash,17000000.0,26800000.0,41300000.0,TriS,14500000.0,Winter,24300000.0
2015-08-07 00:00:00,Ricki and the Flash,18000000.0,1400000.0,41166033.0,unknown,18700000.0,Summer,23166033.0
unknown,Riddick,17000000.0,42000000.0,98300000.0,Uni.,56300000.0,Winter,81300000.0
2013-09-06 00:00:00,Riddick,38000000.0,1400000.0,94763758.0,unknown,18700000.0,Fall,56763758.0
unknown,Ride Along,17000000.0,134900000.0,154400000.0,Uni.,19500000.0,Winter,137400000.0
2014-01-17 00:00:00,Ride Along,25000000.0,1400000.0,153733800.0,unknown,18700000.0,Winter,128733800.0
unknown,Ride Along 2,17000000.0,91200000.0,124600000.0,Uni.,33400000.0,Winter,107600000.0
2016-01-15 00:00:00,Ride Along 2,40000000.0,1400000.0,124827316.0,unknown,18700000.0,Winter,84827316.0
1999-11-24 00:00:00,Ride With the Devil,35000000.0,1400000.0,630779.0,unknown,18700000.0,Fall,-34369221.0
2004-07-09 00:00:00,Riding Giants,2600000.0,1400000.0,3292333.0,unknown,18700000.0,Summer,692333.0
2001-10-19 00:00:00,Riding in Cars with Boys,47000000.0,1400000.0,29781453.0,unknown,18700000.0,Fall,-17218547.0
1997-10-24 00:00:00,Rien ne va plus,10000000.0,1400000.0,5045359.0,unknown,18700000.0,Fall,-4954641.0
unknown,"Right Now, Wrong Then",17000000.0,24500.0,18724500.0,Ghop,18700000.0,Winter,1724500.0
2008-09-12 00:00:00,Righteous Kill,60000000.0,1400000.0,78481410.0,unknown,18700000.0,Fall,18481410.0
unknown,Rigor Mortis,17000000.0,7900.0,18707900.0,WGUSA,18700000.0,Winter,1707900.0
unknown,Rings,17000000.0,27800000.0,83100000.0,Par.,55300000.0,Winter,66100000.0
2017-02-03 00:00:00,Rings,25000000.0,1400000.0,82917283.0,unknown,18700000.0,Winter,57917283.0
unknown,Rio,17000000.0,143600000.0,484600000.0,Fox,341000000.0,Winter,467600000.0
2011-04-15 00:00:00,Rio,90000000.0,1400000.0,487519809.0,unknown,18700000.0,Spring,397519809.0
unknown,Rio 2,17000000.0,131500000.0,500100000.0,Fox,368600000.0,Winter,483100000.0
2014-04-11 00:00:00,Rio 2,130000000.0,1400000.0,492846291.0,unknown,18700000.0,Spring,362846291.0
unknown,"Rio, I Love You",17000000.0,32000.0,18732000.0,Scre.,18700000.0,Winter,1732000.0
2003-12-31 00:00:00,Ripley's Game,30000000.0,1400000.0,0.0,unknown,18700000.0,Winter,-30000000.0
2014-12-31 00:00:00,Rise Of the Entrepreneur - The Search For A Better Way,450000.0,1400000.0,0.0,unknown,18700000.0,Winter,-450000.0
unknown,Rise of the Guardians,17000000.0,103400000.0,306900000.0,P/DW,203500000.0,Winter,289900000.0
2012-11-21 00:00:00,Rise of the Guardians,145000000.0,1400000.0,306900902.0,unknown,18700000.0,Fall,161900902.0
unknown,Rise of the Planet of the Apes,17000000.0,176800000.0,481800000.0,Fox,305000000.0,Winter,464800000.0
2011-08-05 00:00:00,Rise of the Planet of the Apes,93000000.0,1400000.0,470986200.0,unknown,18700000.0,Summer,377986200.0
unknown,Risen,17000000.0,36900000.0,46100000.0,Sony,9200000.0,Winter,29100000.0
2016-02-19 00:00:00,Risen,20000000.0,1400000.0,46255763.0,unknown,18700000.0,Winter,26255763.0
unknown,Rising From Ashes,17000000.0,38600.0,18738600.0,FRun,18700000.0,Winter,1738600.0
1987-05-08 00:00:00,River's Edge,1900000.0,1400000.0,4600000.0,unknown,18700000.0,Spring,2700000.0
2005-06-24 00:00:00,Rize,700000.0,1400000.0,4857731.0,unknown,18700000.0,Summer,4157731.0
1994-12-21 00:00:00,Ri¢hie Ri¢h,40000000.0,1400000.0,38087756.0,unknown,18700000.0,Winter,-1912244.0
2015-03-06 00:00:00,Road Hard,1500000.0,1400000.0,113169.0,unknown,18700000.0,Spring,-1386831.0
1989-05-19 00:00:00,Road House,10000000.0,1400000.0,30050028.0,unknown,18700000.0,Spring,20050028.0
2000-05-19 00:00:00,Road Trip,16000000.0,1400000.0,119739110.0,unknown,18700000.0,Spring,103739110.0
unknown,Road to Ninja - Naruto the Movie,17000000.0,43200.0,17343200.0,Elev.,17300000.0,Winter,343200.0
unknown,Road to Nowhere,17000000.0,40300.0,161300.0,Mont.,121000.0,Winter,-16838700.0
2002-07-12 00:00:00,Road to Perdition,80000000.0,1400000.0,183354514.0,unknown,18700000.0,Summer,103354514.0
2015-04-14 00:00:00,Roadside,500000.0,1400000.0,0.0,unknown,18700000.0,Spring,-500000.0
2008-10-24 00:00:00,Roadside Romeo,2000000.0,1400000.0,2046090.0,unknown,18700000.0,Fall,46090.0
1981-01-01 00:00:00,Roar,17000000.0,1400000.0,2110050.0,unknown,18700000.0,Winter,-14889950.0
1995-04-07 00:00:00,Rob Roy,28000000.0,1400000.0,31390587.0,unknown,18700000.0,Spring,3390587.0
unknown,Robin Hood,17000000.0,105300000.0,321700000.0,Uni.,216400000.0,Winter,304700000.0
2010-05-14 00:00:00,Robin Hood,210000000.0,1400000.0,322459006.0,unknown,18700000.0,Spring,112459006.0
2018-11-21 00:00:00,Robin Hood,99000000.0,1400000.0,84747441.0,unknown,18700000.0,Fall,-14252559.0
unknown,Robin Hood (2018),17000000.0,30800000.0,84800000.0,LG/S,54000000.0,Winter,67800000.0
1991-06-14 00:00:00,Robin Hood: Prince of Thieves,50000000.0,1400000.0,390500000.0,unknown,18700000.0,Summer,340500000.0
1976-03-11 00:00:00,Robin and Marian,5000000.0,1400000.0,8000000.0,unknown,18700000.0,Spring,3000000.0
2016-09-09 00:00:00,Robinson Crusoe,13000000.0,1400000.0,42446455.0,unknown,18700000.0,Fall,29446455.0
2014-02-12 00:00:00,RoboCop,120000000.0,1400000.0,242981799.0,unknown,18700000.0,Winter,122981799.0
1987-07-17 00:00:00,RoboCop,13000000.0,1400000.0,53424681.0,unknown,18700000.0,Summer,40424681.0
unknown,RoboCop (2014),17000000.0,58600000.0,242700000.0,Sony,184100000.0,Winter,225700000.0
1993-11-05 00:00:00,RoboCop 3,22000000.0,1400000.0,10696210.0,unknown,18700000.0,Fall,-11303790.0
unknown,Robot & Frank,17000000.0,3300000.0,22000000.0,Gold.,18700000.0,Winter,5000000.0
2012-08-17 00:00:00,Robot & Frank,2500000.0,1400000.0,4934356.0,unknown,18700000.0,Summer,2434356.0
2005-03-11 00:00:00,Robots,80000000.0,1400000.0,260700012.0,unknown,18700000.0,Spring,180700012.0
unknown,Rock Dog,17000000.0,9400000.0,28100000.0,LG/S,18700000.0,Winter,11100000.0
2017-02-24 00:00:00,Rock Dog,60000000.0,1400000.0,24148488.0,unknown,18700000.0,Winter,-35851512.0
unknown,Rock On 2,17000000.0,98900.0,18798900.0,Eros,18700000.0,Winter,1798900.0
2001-09-07 00:00:00,Rock Star,38000000.0,1400000.0,19317765.0,unknown,18700000.0,Fall,-18682235.0
unknown,Rock The Kasbah,17000000.0,3000000.0,21700000.0,ORF,18700000.0,Winter,4700000.0
unknown,Rock of Ages,17000000.0,38500000.0,59400000.0,WB (NL),20900000.0,Winter,42400000.0
2012-06-15 00:00:00,Rock of Ages,70000000.0,1400000.0,61031932.0,unknown,18700000.0,Summer,-8968068.0
2011-12-31 00:00:00,Rock the House,250000.0,1400000.0,0.0,unknown,18700000.0,Winter,-250000.0
2015-10-23 00:00:00,Rock the Kasbah,15000000.0,1400000.0,3386153.0,unknown,18700000.0,Fall,-11613847.0
2007-07-07 00:00:00,Rockaway,2000000.0,1400000.0,0.0,unknown,18700000.0,Summer,-2000000.0
2009-12-11 00:00:00,Rocket Singh: Salesman of the Year,1070000.0,1400000.0,5348767.0,unknown,18700000.0,Winter,4278767.0
2019-05-31 00:00:00,Rocketman,41000000.0,1400000.0,108642725.0,unknown,18700000.0,Spring,67642725.0
2008-10-08 00:00:00,RocknRolla,18000000.0,1400000.0,27794339.0,unknown,18700000.0,Fall,9794339.0
unknown,Rockstar (2011),17000000.0,987000.0,19687000.0,Eros,18700000.0,Winter,2687000.0
1976-11-21 00:00:00,Rocky,1000000.0,1400000.0,225000000.0,unknown,18700000.0,Fall,224000000.0
2006-12-20 00:00:00,Rocky Balboa,24000000.0,1400000.0,156229050.0,unknown,18700000.0,Winter,132229050.0
2015-12-31 00:00:00,Rodeo Girl,500000.0,1400000.0,0.0,unknown,18700000.0,Winter,-500000.0
unknown,Rodin,17000000.0,44300.0,18744300.0,Cohen,18700000.0,Winter,1744300.0
1989-12-20 00:00:00,Roger & Me,140000.0,1400000.0,6706368.0,unknown,18700000.0,Winter,6566368.0
2008-04-25 00:00:00,Rogue,23000000.0,1400000.0,4673377.0,unknown,18700000.0,Spring,-18326623.0
2019-12-31 00:00:00,Rogue City,13000000.0,1400000.0,0.0,unknown,18700000.0,Winter,-13000000.0
unknown,Rogue One: A Star Wars Story,17000000.0,532200000.0,1056100000.0,BV,523900000.0,Winter,1039100000.0
2016-12-16 00:00:00,Rogue One: A Star Wars Story,200000000.0,1400000.0,1049102856.0,unknown,18700000.0,Winter,849102856.0
2008-11-07 00:00:00,Role Models,28000000.0,1400000.0,94500826.0,unknown,18700000.0,Fall,66500826.0
2005-09-23 00:00:00,Roll Bounce,10000000.0,1400000.0,17433072.0,unknown,18700000.0,Fall,7433072.0
2002-02-08 00:00:00,Rollerball,70000000.0,1400000.0,25852508.0,unknown,18700000.0,Winter,-44147492.0
unknown,"Roman J. Israel, Esq.",17000000.0,12000000.0,13100000.0,Sony,1100000.0,Winter,-3900000.0
2017-11-17 00:00:00,"Roman J. Israel, Esq.",22000000.0,1400000.0,12967012.0,unknown,18700000.0,Fall,-9032988.0
2007-09-07 00:00:00,Romance and Cigarettes,11000000.0,1400000.0,3231251.0,unknown,18700000.0,Fall,-7768749.0
2015-12-31 00:00:00,Romantic Schemer,125000.0,1400000.0,0.0,unknown,18700000.0,Winter,-125000.0
1994-02-04 00:00:00,Romeo Is Bleeding,10000000.0,1400000.0,3275585.0,unknown,18700000.0,Winter,-6724415.0
2000-03-22 00:00:00,Romeo Must Die,25000000.0,1400000.0,91036760.0,unknown,18700000.0,Spring,66036760.0
unknown,Romeo and Juliet (2013),17000000.0,1200000.0,19900000.0,Rela.,18700000.0,Winter,2900000.0
1996-11-01 00:00:00,Romeo+Juliet,14500000.0,1400000.0,147542381.0,unknown,18700000.0,Fall,133042381.0
1998-09-25 00:00:00,Ronin,55000000.0,1400000.0,70692101.0,unknown,18700000.0,Fall,15692101.0
unknown,Room,17000000.0,14700000.0,35400000.0,A24,20700000.0,Winter,18400000.0
2015-10-16 00:00:00,Room,13000000.0,1400000.0,36262783.0,unknown,18700000.0,Fall,23262783.0
1968-06-12 00:00:00,Rosemary's Baby,3200000.0,1400000.0,33395426.0,unknown,18700000.0,Summer,30195426.0
unknown,Rosewater,17000000.0,3100000.0,21800000.0,ORF,18700000.0,Winter,4800000.0
2014-11-14 00:00:00,Rosewater,10000000.0,1400000.0,3185717.0,unknown,18700000.0,Fall,-6814283.0
2015-10-20 00:00:00,Rotor DR1,350000.0,1400000.0,0.0,unknown,18700000.0,Fall,-350000.0
unknown,Rough Night,17000000.0,22100000.0,47300000.0,Sony,25200000.0,Winter,30300000.0
2017-06-16 00:00:00,Rough Night,20000000.0,1400000.0,46844357.0,unknown,18700000.0,Summer,26844357.0
1998-09-11 00:00:00,Rounders,12000000.0,1400000.0,22921898.0,unknown,18700000.0,Fall,10921898.0
unknown,Rowdy Rathore,17000000.0,777000.0,29377000.0,UTV,28600000.0,Winter,12377000.0
2009-04-10 00:00:00,Royal Kill,350000.0,1400000.0,0.0,unknown,18700000.0,Spring,-350000.0
unknown,Rubber,17000000.0,100000.0,18800000.0,Magn.,18700000.0,Winter,1800000.0
2011-04-01 00:00:00,Rubber,500000.0,1400000.0,680914.0,unknown,18700000.0,Spring,180914.0
unknown,Ruby Sparks,17000000.0,2500000.0,9100000.0,FoxS,6600000.0,Winter,-7900000.0
1993-10-01 00:00:00,Ruby in Paradise,800000.0,1400000.0,1001437.0,unknown,18700000.0,Fall,201437.0
unknown,Rudderless,17000000.0,58300.0,18758300.0,Gold.,18700000.0,Winter,1758300.0
2014-10-17 00:00:00,Rudderless,5000000.0,1400000.0,567219.0,unknown,18700000.0,Fall,-4432781.0
2003-06-13 00:00:00,Rugrats Go Wild,25000000.0,1400000.0,55443032.0,unknown,18700000.0,Summer,30443032.0
2000-11-17 00:00:00,Rugrats in Paris,30000000.0,1400000.0,103284813.0,unknown,18700000.0,Fall,73284813.0
unknown,Rules Don't Apply,17000000.0,3700000.0,3933000.0,Fox,233000.0,Winter,-13067000.0
2016-11-23 00:00:00,Rules Donât Apply,26700000.0,1400000.0,3871448.0,unknown,18700000.0,Fall,-22828552.0
2000-04-07 00:00:00,Rules of Engagement,60000000.0,1400000.0,71719931.0,unknown,18700000.0,Spring,11719931.0
1996-02-23 00:00:00,Rumble in the Bronx,7500000.0,1400000.0,36238752.0,unknown,18700000.0,Winter,28738752.0
2005-12-25 00:00:00,Rumor Has It,70000000.0,1400000.0,88933562.0,unknown,18700000.0,Winter,18933562.0
unknown,Run All Night,17000000.0,26500000.0,71700000.0,WB,45200000.0,Winter,54700000.0
2015-03-13 00:00:00,Run All Night,50000000.0,1400000.0,66961644.0,unknown,18700000.0,Spring,16961644.0
2008-03-28 00:00:00,"Run, Fatboy, Run",10000000.0,1400000.0,33512260.0,unknown,18700000.0,Spring,23512260.0
2015-09-01 00:00:00,"Run, Hide, Die",50000.0,1400000.0,0.0,unknown,18700000.0,Fall,-50000.0
